team,year,meet,host,venue,atbyu,vsbyu,POC,black,athlete,vault,bars,beam,floor,ND,ifND,VTjudge1,VTjudge2,UBjudge1,UBjudge2,BBjudge1,BBjudge2,FXjudge1,FXjudge2,VTjudge3,VTjudge4,UBjudge3,UBjudge4,BBjudge3,BBjudge4,FXjudge3,FXjudge4,VTjudge5,VTjudge6,UBjudge5,UBjudge6,BBjudge5,BBjudge6,FXjudge5,FXjudge6
Boise State,2022,4,Boise State,ExtraMile Arena,0,0,1,0,Alyssa Vulaj,9.9,.,.,.,0,0,Janet Earl,Erin Jacobsen,Marian DeWane,Lisa Howland,Marian DeWane,Erin Jacobsen,Janet Earl,Lisa Howland,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Boise State,2022,3,Boise State,ExtraMile Arena,0,1,0,0,Courtney Blackson,9.8,9.225,.,9.75,0,0,Janine Bell,Delia Harvey,Amanda Kay Turko,Lucia Lake,Amanda Kay Turko,Delia Harvey,Janine Bell,Lucia Lake,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Boise State,2022,3,Boise State,ExtraMile Arena,0,1,0,0,Talia Little,.,9.85,9.8,.,0,0,Janine Bell,Delia Harvey,Amanda Kay Turko,Lucia Lake,Amanda Kay Turko,Delia Harvey,Janine Bell,Lucia Lake,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Boise State,2022,3,Boise State,ExtraMile Arena,0,1,1,0,Emily Lopez,9.8,9.925,9.85,.,0,0,Janine Bell,Delia Harvey,Amanda Kay Turko,Lucia Lake,Amanda Kay Turko,Delia Harvey,Janine Bell,Lucia Lake,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Boise State,2022,3,Boise State,ExtraMile Arena,0,1,1,0,Emma Loyim,.,.,9.825,9.8,0,0,Janine Bell,Delia Harvey,Amanda Kay Turko,Lucia Lake,Amanda Kay Turko,Delia Harvey,Janine Bell,Lucia Lake,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Boise State,2022,3,Boise State,ExtraMile Arena,0,1,0,0,Hope Masiado,9.75,.,9.725,9.6,0,0,Janine Bell,Delia Harvey,Amanda Kay Turko,Lucia Lake,Amanda Kay Turko,Delia Harvey,Janine Bell,Lucia Lake,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Boise State,2022,3,Boise State,ExtraMile Arena,0,1,0,0,Elaina McGovern,.,.,.,9.8,0,0,Janine Bell,Delia Harvey,Amanda Kay Turko,Lucia Lake,Amanda Kay Turko,Delia Harvey,Janine Bell,Lucia Lake,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Boise State,2022,3,Boise State,ExtraMile Arena,0,1,0,0,Emily Muhlenhaupt,.,9.9,.,.,0,0,Janine Bell,Delia Harvey,Amanda Kay Turko,Lucia Lake,Amanda Kay Turko,Delia Harvey,Janine Bell,Lucia Lake,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Boise State,2022,3,Boise State,ExtraMile Arena,0,1,0,0,Maddi Nilson,9.75,8.95,.,.,0,0,Janine Bell,Delia Harvey,Amanda Kay Turko,Lucia Lake,Amanda Kay Turko,Delia Harvey,Janine Bell,Lucia Lake,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Boise State,2022,3,Boise State,ExtraMile Arena,0,1,0,0,Blake Pascal,.,.,.,9.875,0,0,Janine Bell,Delia Harvey,Amanda Kay Turko,Lucia Lake,Amanda Kay Turko,Delia Harvey,Janine Bell,Lucia Lake,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Boise State,2022,3,Boise State,ExtraMile Arena,0,1,0,0,Adriana Popp,.,.,9.85,9.725,0,0,Janine Bell,Delia Harvey,Amanda Kay Turko,Lucia Lake,Amanda Kay Turko,Delia Harvey,Janine Bell,Lucia Lake,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Boise State,2022,3,Boise State,ExtraMile Arena,0,1,0,0,Samantha Smith,9.85,.,.,.,0,0,Janine Bell,Delia Harvey,Amanda Kay Turko,Lucia Lake,Amanda Kay Turko,Delia Harvey,Janine Bell,Lucia Lake,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Boise State,2022,3,Boise State,ExtraMile Arena,0,1,0,0,Alexis Stokes,.,9.975,9.75,.,0,0,Janine Bell,Delia Harvey,Amanda Kay Turko,Lucia Lake,Amanda Kay Turko,Delia Harvey,Janine Bell,Lucia Lake,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Boise State,2022,3,Boise State,ExtraMile Arena,0,1,1,0,Alyssa Vulaj,9.875,.,.,.,0,0,Janine Bell,Delia Harvey,Amanda Kay Turko,Lucia Lake,Amanda Kay Turko,Delia Harvey,Janine Bell,Lucia Lake,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
