team,year,meet,host,venue,atbyu,vsbyu,POC,black,athlete,vault,bars,beam,floor,ND,ifND,VTjudge1,VTjudge2,UBjudge1,UBjudge2,BBjudge1,BBjudge2,FXjudge1,FXjudge2,VTjudge3,VTjudge4,UBjudge3,UBjudge4,BBjudge3,BBjudge4,FXjudge3,FXjudge4,VTjudge5,VTjudge6,UBjudge5,UBjudge6,BBjudge5,BBjudge6,FXjudge5,FXjudge6
Utah,2019,14,LSU,Baton Rouge,0,0,0,0,Alexia Burch,9.85,.,9.825,.,0,0,Laurie Reid,Susan Leonelli,Winnie Witten,Mark Welch,Linda McDonald,Sally Buchanan,Lois Colburn,Karen Pleasants,Nichole Otterson,Kathryn Shiller,Beth Renwick,Sibby Lane,Janine Bissonnette,Joann Borda,Linda Fenton,Sandra Evanoff,.,.,.,.,.,.,.,.
Utah,2019,14,LSU,Baton Rouge,0,0,0,0,Hunter Dula,.,9.75,.,.,0,0,Laurie Reid,Susan Leonelli,Winnie Witten,Mark Welch,Linda McDonald,Sally Buchanan,Lois Colburn,Karen Pleasants,Nichole Otterson,Kathryn Shiller,Beth Renwick,Sibby Lane,Janine Bissonnette,Joann Borda,Linda Fenton,Sandra Evanoff,.,.,.,.,.,.,.,.
Utah,2019,14,LSU,Baton Rouge,0,0,1,0,Kari Lee,9.875,9.775,9.9,9.85,0,0,Laurie Reid,Susan Leonelli,Winnie Witten,Mark Welch,Linda McDonald,Sally Buchanan,Lois Colburn,Karen Pleasants,Nichole Otterson,Kathryn Shiller,Beth Renwick,Sibby Lane,Janine Bissonnette,Joann Borda,Linda Fenton,Sandra Evanoff,.,.,.,.,.,.,.,.
Utah,2019,14,LSU,Baton Rouge,0,0,0,0,MaKenna Merrell-Giles,9.925,9.9,9.875,9.9,0,0,Laurie Reid,Susan Leonelli,Winnie Witten,Mark Welch,Linda McDonald,Sally Buchanan,Lois Colburn,Karen Pleasants,Nichole Otterson,Kathryn Shiller,Beth Renwick,Sibby Lane,Janine Bissonnette,Joann Borda,Linda Fenton,Sandra Evanoff,.,.,.,.,.,.,.,.
Utah,2019,14,LSU,Baton Rouge,0,0,0,0,Adrienne Randall,.,.,9.75,9.775,0,0,Laurie Reid,Susan Leonelli,Winnie Witten,Mark Welch,Linda McDonald,Sally Buchanan,Lois Colburn,Karen Pleasants,Nichole Otterson,Kathryn Shiller,Beth Renwick,Sibby Lane,Janine Bissonnette,Joann Borda,Linda Fenton,Sandra Evanoff,.,.,.,.,.,.,.,.
Utah,2019,14,LSU,Baton Rouge,0,0,0,0,Missy Reinstadtler,.,9.875,.,.,0,0,Laurie Reid,Susan Leonelli,Winnie Witten,Mark Welch,Linda McDonald,Sally Buchanan,Lois Colburn,Karen Pleasants,Nichole Otterson,Kathryn Shiller,Beth Renwick,Sibby Lane,Janine Bissonnette,Joann Borda,Linda Fenton,Sandra Evanoff,.,.,.,.,.,.,.,.
Utah,2019,14,LSU,Baton Rouge,0,0,0,0,Macey Roberts,9.85,.,.,9.85,0,0,Laurie Reid,Susan Leonelli,Winnie Witten,Mark Welch,Linda McDonald,Sally Buchanan,Lois Colburn,Karen Pleasants,Nichole Otterson,Kathryn Shiller,Beth Renwick,Sibby Lane,Janine Bissonnette,Joann Borda,Linda Fenton,Sandra Evanoff,.,.,.,.,.,.,.,.
Utah,2019,14,LSU,Baton Rouge,0,0,0,0,MyKayla Skinner,9.925,9.175,9.875,9.95,0,0,Laurie Reid,Susan Leonelli,Winnie Witten,Mark Welch,Linda McDonald,Sally Buchanan,Lois Colburn,Karen Pleasants,Nichole Otterson,Kathryn Shiller,Beth Renwick,Sibby Lane,Janine Bissonnette,Joann Borda,Linda Fenton,Sandra Evanoff,.,.,.,.,.,.,.,.
Utah,2019,14,LSU,Baton Rouge,0,0,0,0,Sydney Soloski,.,.,9.875,9.825,0,0,Laurie Reid,Susan Leonelli,Winnie Witten,Mark Welch,Linda McDonald,Sally Buchanan,Lois Colburn,Karen Pleasants,Nichole Otterson,Kathryn Shiller,Beth Renwick,Sibby Lane,Janine Bissonnette,Joann Borda,Linda Fenton,Sandra Evanoff,.,.,.,.,.,.,.,.
Utah,2019,14,LSU,Baton Rouge,0,0,1,0,Kim Tessen,9.825,9.8,.,.,0,0,Laurie Reid,Susan Leonelli,Winnie Witten,Mark Welch,Linda McDonald,Sally Buchanan,Lois Colburn,Karen Pleasants,Nichole Otterson,Kathryn Shiller,Beth Renwick,Sibby Lane,Janine Bissonnette,Joann Borda,Linda Fenton,Sandra Evanoff,.,.,.,.,.,.,.,.
Utah,2019,13,LSU,Baton Rouge,0,1,0,0,Alexia Burch,9.65,.,9.8,.,0,0,Winnie Witten,Mark Welch,Linda McDonald,Linda Fenton,Lois Colburn,Sibby Lane,Laurie Reid,Beth Renwick,Karen Pleasants,Sandra Evanoff,Janine Bissonnette,Joann Borda,Susan Leonelli,Kathryn Shiller,Nichole Otterson,Sally Buchanan,.,.,.,.,.,.,.,.
Utah,2019,13,LSU,Baton Rouge,0,1,0,0,Hunter Dula,.,9.85,.,.,0,0,Winnie Witten,Mark Welch,Linda McDonald,Linda Fenton,Lois Colburn,Sibby Lane,Laurie Reid,Beth Renwick,Karen Pleasants,Sandra Evanoff,Janine Bissonnette,Joann Borda,Susan Leonelli,Kathryn Shiller,Nichole Otterson,Sally Buchanan,.,.,.,.,.,.,.,.
Utah,2019,13,LSU,Baton Rouge,0,1,1,0,Kari Lee,9.8,9.75,9.85,9.8,0,0,Winnie Witten,Mark Welch,Linda McDonald,Linda Fenton,Lois Colburn,Sibby Lane,Laurie Reid,Beth Renwick,Karen Pleasants,Sandra Evanoff,Janine Bissonnette,Joann Borda,Susan Leonelli,Kathryn Shiller,Nichole Otterson,Sally Buchanan,.,.,.,.,.,.,.,.
Utah,2019,13,LSU,Baton Rouge,0,1,0,0,MaKenna Merrell-Giles,9.85,9.825,9.8,9.85,0,0,Winnie Witten,Mark Welch,Linda McDonald,Linda Fenton,Lois Colburn,Sibby Lane,Laurie Reid,Beth Renwick,Karen Pleasants,Sandra Evanoff,Janine Bissonnette,Joann Borda,Susan Leonelli,Kathryn Shiller,Nichole Otterson,Sally Buchanan,.,.,.,.,.,.,.,.
Utah,2019,13,LSU,Baton Rouge,0,1,0,0,Adrienne Randall,.,.,9.825,9.775,0,0,Winnie Witten,Mark Welch,Linda McDonald,Linda Fenton,Lois Colburn,Sibby Lane,Laurie Reid,Beth Renwick,Karen Pleasants,Sandra Evanoff,Janine Bissonnette,Joann Borda,Susan Leonelli,Kathryn Shiller,Nichole Otterson,Sally Buchanan,.,.,.,.,.,.,.,.
